rank_by_lowest_hf,address,hf,is_hf_below_1,total_debt_usd,collateral_usd,available_borrows_usd,liquidation_threshold,ltv,weth_debt_events_tokens,weth_debt_events_usd,weth_debt_share_of_total_debt,weth_share_for_model,is_material_debt_ge_100k
1135,0xea45f9201e1b716519d8c3ddbd387b92d38a75c9,1.3547166171468248,False,6575.19393595,11631.0539483,0.0,0.7658,0.2455,1.0478399999999999,2443.7264135072396,0.3716584540793722,0.3716584540793722,False
1136,0xfec84a3075dc3b829c4f8a03d7424d0831d585a1,1.3551081627559431,False,6892530.92842321,9831710.44542536,2250959.78582237,0.95,0.93,2949.186392305153,6877962.938265601,0.9978864091711894,0.9978864091711894,True
1137,0xa882590f0d0dba8b8d62f87c0d9f895eb6c304e9,1.358612838055114,False,0.03433168,0.05758452,0.01087216,0.81,0.785,1.4756441249986e-05,0.03441432399217302,1.002407222488763,1.0,False
1138,0x7fca816fe21e2eedee11a8c1664f20c55e9e776e,1.359952394923371,False,6608.11279123,10827.3720679,0.0,0.83,0.0,0.582659569741906,1358.8530507148607,0.20563405826218212,0.20563405826218212,False
1139,0x60710dcf719336d9fc20fc6be2b787462f80c0ab,1.3600740346991607,False,10.77659272,17.6589927,0.0,0.83,0.0,0.00464,10.82120415204,1.0041396602060693,1.0,False
1140,0x6d9d8a2af5d14cec0aa593e047573e85c6e3a458,1.3604228959088591,False,3845.10251302,6470.65964906,352.41440132,0.8084,0.6487,0.000306565426134886,0.7149584185695561,0.00018594001490171384,0.00018594001490171384,False
1141,0xd33f47f28b947b20de930716e3899a9b90eb64a0,1.3605926923393437,False,120321.25549183,209882.33455805,32892.84873554,0.78,0.73,4.999981695355945,11660.737646963309,0.09691336413752008,0.09691336413752008,True
1142,0xb1e3f276073d14ae7b92cf00a57209583fa654b1,1.361267643131271,False,18667.87298715,32579.45059422,5766.71495851,0.78,0.75,8.036651667405785,18742.72594651523,1.0040097208405454,1.0,False
1143,0x66cbbf1b12c784b4886533eef535dabb64803611,1.3622502805063317,False,17182.94079556,29628.10482014,0.0,0.79,0.2498,1.5437112465084633,3600.175549626773,0.20952033720310806,0.20952033720310806,False
1144,0x33708af268010c39f06467d1e105bbd0ba799ab8,1.363645772275467,False,1276.4361296,2097.11654445,0.0,0.8299,0.0,0.099956502841723,233.11416456341615,0.18262893000096114,0.18262893000096114,False
1145,0xeff6a6d69f83c28df88e8ab99fcbe7d609c7308e,1.3639988508691174,False,6496.96489235,11361.34954568,1868.39677813,0.78,0.7363,1.5292566355487656,3566.4651409773755,0.5489432681369099,0.5489432681369099,False
1146,0xc01e57ea3b502fb97ae923646ec9c473b9ce7425,1.3670024232941687,False,22.40076368,39.25884389,7.04336923,0.78,0.75,0.00960791164970855,22.40714944746975,1.0002850691860765,1.0,False
1147,0x96b26b64f416824d714452f60242c2742d619578,1.3678985814629117,False,23482.80725394,33812.73550677,7963.03676735,0.95,0.93,10.0885,23527.956484451624,1.0019226504745957,1.0,False
1148,0xe0ca60a3e171d3806403d0f016d0b15b8002f053,1.3684246490415601,False,232159.92663245,382763.09171509,0.0,0.83,0.0,99.7713451360552,232682.3478967449,1.0022502645993767,1.0,True
1149,0x0ca3be4b12d415076aa9a8c7cf508ae6001e69d4,1.3688578420739401,False,249.22427994,424.25979962,0.0,0.8041,0.3883,0.020221769194542633,47.160321717581745,0.18922844005782843,0.18922844005782843,False
1150,0xc6ce3d45a8e4ff9442cad10f7af8e6ccc7788f35,1.3690038981713342,False,14.32856209,23.63356308,0.0,0.83,0.0,0.0061,14.226152010225,0.9928527315489338,0.9928527315489338,False
1151,0x0045f761859162744a2e99b448bf5c5dc578e38c,1.3694795369143018,False,104899.3924667,184176.37351563,33214.47003267,0.78,0.7499,45.11317543020119,105210.96579245733,1.0029702109652945,1.0,True
1152,0x93ab4ee16f74981b101b7b2333c92ff72c349779,1.3695071003085335,False,14646.86666271,24167.45529139,0.0,0.83,0.0,5.969500593312899,13921.807027147153,0.9504972870812839,0.9504972870812839,False
1153,0x229b5c1d1278952f0ea3867a8fede8664c7f5918,1.3699480359176477,False,158038.08049551,277569.17689105,50138.80217277,0.78,0.75,67.99795099558065,158581.8339749116,1.0034406484671083,1.0,True
1154,0xee7df08f19a418a33c1ac7e2b3e44c8949243e60,1.3702277427395322,False,144.17077035,238.00817979,0.0,0.83,0.0,0.06,139.929364035,0.9705806780063445,0.9705806780063445,False
1155,0x3152a642cce772026af2d928bbf44ba660999e35,1.3711163581113655,False,3263.45844466,5563.24981037,1045.27853347,0.8043,0.7745,1.3777410708323445,3213.1071974411643,0.9845712001324161,0.9845712001324161,False
1156,0x40a75e71d877d60a7d83b201fdb4f2310bade6b9,1.371170382754304,False,1037.79058281,1714.44303193,0.0,0.8299,0.0,0.00028094130157919,0.65519896101902,0.000631340245201449,0.000631340245201449,False
1157,0x2484d9be1339ade2dcd72fbf7cdae92c722268d2,1.3712949662571918,False,10.13818702,14.63415245,0.0,0.95,0.0,0.004358968441334031,10.165794697408437,1.0027231375150185,1.0,False
1158,0x2d95efb6ec596a374daa7d8880c5310494488cfb,1.371743791529235,False,114.09304631,200.64926658,36.39390362,0.78,0.75,0.027290205604377157,63.64501857674814,0.5578343346519077,0.5578343346519077,False
1159,0x51c9a4b99b5c86a8c67243b5a9ea19ecef5f3235,1.3730247093906798,False,820195.77627114,1372833.43404502,0.0,0.8203,0.3803,47.687631484562395,111214.99909950432,0.13559567400495723,0.13559567400495723,True
1160,0xb98bfd864941c37845e79c7dfad60edd6f9a7bfc,1.374649334879402,False,53773.42117285,94768.71493519,15407.74072983,0.78,0.73,23.0,53639.58954675,0.997511193761137,0.997511193761137,False
1161,0x4972b9f724477f0d8cf189fb0a9e29f45be972ed,1.3765679764528305,False,201072.37269256,333481.67373249,0.0,0.83,0.0,31.3786413391202,73179.88878109083,0.36394800439831193,0.36394800439831193,True
1162,0x583849310f9137ffca367e8d84f9ce7c79cc46bd,1.3768178594597051,False,3677.06863972,6099.58285979,0.0,0.83,0.0,1.56,3638.16346491,0.9894195135794467,0.9894195135794467,False
1163,0xbb1bc1e0611c0696cb0af5c65a45ef151e856ad1,1.3772510546001115,False,127.65225985,185.06232579,44.45570313,0.95,0.93,0.05493286272597117,128.11200909778503,1.0036015754701506,1.0,False
1164,0x94a681bc88f80e94f1740f95014fcd80eeb2f944,1.3773541306578483,False,2320.83091866,4098.21288766,752.82874708,0.78,0.75,0.9806726244395394,2287.0816110726523,0.9854580929114674,0.9854580929114674,False
1165,0xfbc0ed3b038e647cda133638c1a01fc3430077d2,1.3779973199249798,False,51.77812522,85.96399733,0.0,0.83,0.0,0.022099999999999995,51.54064908622499,0.995413581840478,0.995413581840478,False
1166,0xe582b6869ece2370788c22a881e77bc80ae95743,1.3790955015670763,False,11553.67372702,19764.51144305,0.0,0.8061,0.3478,0.705,1644.17002741125,0.1423071194719747,0.1423071194719747,False
1167,0xaca269f256609e533d12b68a5e15b049b531191e,1.3795663506302942,False,2992.84984867,5058.36840715,0.0,0.8162,0.5401,0.7390656731183791,1723.6164936592331,0.5759114492246229,0.5759114492246229,False
1168,0x14925027299e652f6b3708c63d4b8021008ce10e,1.3808418168876193,False,14.19360478,23.61340122,0.0,0.83,0.0,0.005969500470158369,13.921806739931567,0.9808506687144467,0.9808506687144467,False
1169,0xe7b33702b7dc5feefd500635701c4f2760f765ed,1.3809607402250283,False,39073.89889248,67982.57101892,0.0,0.7937,0.5441,6.888935538031902,16066.072811915243,0.4111714793582386,0.4111714793582386,False
1170,0x7bac7a7f036e944cc7fa04090fbb125253b63784,1.3814178998910749,False,20.98493172,34.9264582,0.0,0.83,0.0,0.009,20.989404605249998,1.0002131474769458,1.0,False
1171,0x43aa9252b24d1966c47c17963d2571a7d1ef04d8,1.3815733207720362,False,32969.39890215,57526.32265286,0.0,0.7918,0.5729,8.403350045725123,19597.92379436341,0.5944276949824945,0.5944276949824945,False
1172,0x04badd8ef7642049449197d03f28142e89a9d1d7,1.3819649847968904,False,6105.56389265,10416.88334825,2071.68953572,0.81,0.785,2.620174069844567,6110.654854239132,1.000833823325518,1.0,False
1173,0x9230e7db41e4f87ed8c1885eeac27782c6a7485e,1.3853609839320622,False,46616.24980776,82799.23996768,13744.39612867,0.7799,0.729,3.848871361517888,8976.16869782871,0.19255450051956963,0.19255450051956963,False
1174,0x66c8a71b65d84fb9c73ae9355cbb16816a3e5428,1.386854480343705,False,582.5894567,989.80414963,0.0,0.8162,0.2001,0.25,583.0390168125,1.0007716585106885,1.0,False
1175,0x702ce45ace90c78a5153bed643ca825d697baa28,1.3898069895911729,False,29363.00785713,51904.90762459,9171.19556336,0.7862,0.7424,12.577415423898207,29332.495691167936,0.9989608637469797,0.9989608637469797,False
1176,0x3fa29a00af719bcc8d14a6338b93a212a52c32f9,1.3902802914938068,False,346.96644261,620.2648092,0.0,0.7777,0.0,0.14186832963886947,330.8590857179124,0.9535766145828901,0.9535766145828901,False
1177,0x9fd144f87168c0c0432bcfea814485b57b277f55,1.3905850802505597,False,34978.14242887,62357.32813659,11764.91074231,0.78,0.7496,4.779423884484994,11146.362410161242,0.31866650531336793,0.31866650531336793,False
1178,0x469dd424085efb0ba6620f0552d221296090555f,1.3918817800271694,False,25912.8568418,44971.56751871,0.0,0.802,0.4086,2.0670608290365813,4820.708453812478,0.18603539097380412,0.18603539097380412,False
1179,0x38b127bb0945049434bc0f5f34adf095ab37f35c,1.3955081464239616,False,161608.98833079,271718.92450253,0.0,0.8299,0.0,13.0,30318.028874249998,0.18760113027991626,0.18760113027991626,True
1180,0xeca44893d3130ce4c2ef2a31acce11f697853a13,1.3958765327972467,False,20264.57552763,35467.40993712,0.0,0.7975,0.4738,3.243567623777847,7564.505913329171,0.3732871632576387,0.3732871632576387,False
1181,0x544faf451261ecafe723541eeeebe6177f628ad2,1.396381449815431,False,50972.49656897,85755.48031288,0.0,0.83,0.0,7.809603789998061,18213.21486166257,0.35731455368325127,0.35731455368325127,False
1182,0x802267ca185121a4f563a31c7e1c44882858cc61,1.3966987683459369,False,26768.67203525,47793.76814735,6534.02560982,0.7822,0.6968,8.705536149512831,20302.66894975055,0.7584488660108064,0.7584488660108064,False
1183,0x1f87e650fb3396ebe4bcf600c2df144497085fdb,1.3977407582294783,False,987933.65181315,1734594.08264933,0.0,0.796,0.4952,40.0,93286.24269,0.0944256150388158,0.0944256150388158,True
1184,0x336a989c60a1297b4d17847f2b02f6c79fa4a817,1.3982382871804235,False,19.30602969,33.77807803,0.0,0.7991,0.3052,0.006069624978955005,14.155312720602067,0.7332068243909381,0.7332068243909381,False
1185,0x3ef06ed925192b9198a2c9a134a28b8e10ec2a67,1.4010033358361427,False,38560.77870989,69261.25590384,13385.16321799,0.78,0.75,16.6,38713.790716350006,1.0039680735602148,1.0,False
1186,0xc19995522419e1ca6d0ffee183be5d28ce9c9258,1.4022776050888108,False,2325.56732193,4180.88586496,726.47935949,0.78,0.73,0.005,11.66078033625,0.005014165888163865,0.005014165888163865,False
1187,0x6bd04ec35c3fa6179227a30c3b19f8b3007e0bdb,1.4024878189045031,False,1926263.43955852,3463539.75638707,671391.37773178,0.78,0.75,830.0,1935689.5358175,1.0048934616446545,1.0,True
1188,0xc46e338cd8b848b4e62a9499c140967bdef0cf6b,1.4044713763606613,False,4.88405277,8.26447267,0.0,0.83,0.0,0.0020499999999999997,4.7809199378625,0.978883759657351,0.978883759657351,False
1189,0x03d3e23496549941ef6a97d0a453b3b5d4eecd39,1.404903482065302,False,7153.02041439,12406.54726847,2586.11919135,0.81,0.785,3.0,6996.46820175,0.9781138311411697,0.9781138311411697,False
1190,0x4120e15784ccfd7acf246532ce4d3a62914f52cf,1.4049055374993504,False,6.98339495,11.82049426,0.0,0.83,0.0,0.003,6.99646820175,1.001872048171928,1.0,False
1191,0x49514a0a8bff894cb44cbb037fcc8dbf94a3157b,1.4054362851458324,False,27629.36072245,46784.70613821,0.0,0.83,0.0,5.0,11660.78033625,0.4220430741553543,0.4220430741553543,False
1192,0x7d9bf9618c1e551cd8a239b092bcdd96c28b66e5,1.40676828218784,False,1432.65996591,2222.42011462,0.0,0.9068,0.1852,0.5994698779440311,1398.057312980789,0.9758472674936289,0.9758472674936289,False
1193,0x8d17c1b895e9c85068fff7f9fa6d35cc3dd594c2,1.4088401835601019,False,40884.41746244,73845.65410581,14499.82311691,0.78,0.75,14.838989298134479,34606.838923502146,0.8464554730489927,0.8464554730489927,False
1194,0x2d3f3b501c8d26c90f5fbd984fb9298540803e08,1.409476693292021,False,1114.47376731,1939.03092641,0.0,0.8101,0.2904,0.04,93.28624269,0.08370429652657016,0.08370429652657016,False
1195,0x3af569b81e2665004d0a2676edbbd245a8d6dc2c,1.4113415242133627,False,0.57671296,0.85677784,0.22009043,0.95,0.93,0.000248464450291251,0.5794578752426771,1.0047595865414176,1.0,False
1196,0x3c548887bcfdcd66e232b160a0f8e3e3757fd2c6,1.411341915768126,False,0.5767128,0.85677784,0.22009059,0.95,0.93,0.000248464450291251,0.5794578752426771,1.0047598652963434,1.0,False
1197,0x1603c20552873d7b8ef338fa11167eb70497f65d,1.4119213051766446,False,23.43853587,39.8715279,0.0,0.83,0.0,0.01,23.3215606725,0.995009278815503,0.995009278815503,False
1198,0x773c7fb93cc1f03bb5b1f8c4961de0dc910cf8f9,1.4125726807765506,False,27501.96815742,46805.45649007,0.0,0.83,0.0,0.09997592604788252,233.15946251150655,0.008477919150255447,0.008477919150255447,False
1199,0x2ed2e448da9947dbd76bb5d5d26d8604b0d8b627,1.4126530786109852,False,233372.61912443,422586.57920918,78031.43109481,0.7801,0.7369,32.31604338280934,75366.05664473302,0.32294301245575524,0.32294301245575524,True
1200,0x5bd910031f6ffe36ee539cdcd35037811a24116a,1.4128994686645722,False,10691.67579039,18200.31691973,0.0,0.83,0.0,4.599946934754769,10727.794152916375,1.0033781759973341,1.0,False
1201,0xee51fe98e28e57e1e06d842c2e5a5b729b4072d9,1.4161744987561242,False,3161.91783102,5563.49072446,0.0,0.8048,0.367,1.3438462983035198,3134.059298040007,0.991189355805933,0.991189355805933,False
1202,0x1bc6eaba12ebab3aa60e423e1594cf1e07bd9777,1.4183329570637577,False,7137.5969267,12996.32848433,0.0,0.7789,0.1206,1.6735968954689637,3903.0891538987075,0.5468351875262398,0.5468351875262398,False
1203,0x1398866560695967931226606775610771122707,1.419326198484854,False,10238.29706246,18630.106729,3734.28298429,0.78,0.75,0.8583291662150667,2001.7575726861016,0.19551665286464454,0.19551665286464454,False
1204,0xfafe51f9ddc78e5c9e7f6f499b307b9b2e24f81b,1.4199861767168978,False,47887.00025939,87178.04923406,15744.25787655,0.78,0.7299,20.5,47809.199378625,0.998375323567073,0.998375323567073,False
1205,0x1b35fcb58f5e1e2a42ff8e66ddf5646966abf08c,1.4213311597125757,False,26.46683104,48.22518907,0.0,0.78,0.437,0.004,9.328624269,0.3524647229168242,0.3524647229168242,False
1206,0x65ed7ae8936a68336b6fd6e6ab661575f0276c53,1.4214557928358922,False,1.13009692,1.93540098,0.0,0.83,0.0,0.00048587598571370796,1.1331386280132982,1.0026915461492438,1.0,False
1207,0x7d7921e2804fefae14b32849bb0bc679966bc5c7,1.4224835967021536,False,1113.11212666,1786.54906377,414.38732286,0.8862,0.855,0.45708218858255795,1065.986999334721,0.9576636295692129,0.9576636295692129,False
1208,0xfe32f9d0f1d4b2a78e38551bbb37bc84cf980b45,1.422711394987531,False,18492.82122774,33730.70190535,6130.59116316,0.78,0.73,1.8058733493003543,4211.5784882559,0.22774126437443504,0.22774126437443504,False
1209,0xc97f3bbcf83ffb3393662c6fac47475aac4f4d93,1.4228746671282286,False,81.73393959,147.87629496,0.0,0.7864,0.0,0.0125,29.151950840625002,0.3566688573542305,0.3566688573542305,False
1210,0x470f5f9ebe883536560c8ca955675192f6cc66b0,1.4245220037989665,False,1255.26094549,1882.2598288,495.24069529,0.95,0.93,0.508867613546008,1186.7586923583508,0.9454278782608752,0.9454278782608752,False
1211,0x78d69baab3d586c4cdd9191a08f1a8c0709e22d3,1.4245221434072717,False,399.96579394,599.74750534,157.79938602,0.95,0.93,0.1714094484533938,399.75358519455847,0.9994694327648594,0.9994694327648594,False
1212,0xec4d91b26c2b884a41690f2e599ddec05eda51e6,1.4245497050496196,False,93.3466164,139.9756788,36.83076488,0.95,0.93,0.03999909241713193,93.2841260651077,0.9993305559719002,0.9993305559719002,False
1213,0x966027366ad8280058c229d8d1eb21beb48ff1c5,1.424846465801647,False,13058.25298148,22598.67342497,0.0,0.8233,0.1001,0.37,862.8977448825,0.06608064234215047,0.06608064234215047,False
1214,0x24eff30ad2391c570ca71171c49b164663ed7365,1.426772131214984,False,17137.77216332,31153.11148988,3379.66706391,0.7848,0.6586,7.1499999999999995,16674.9158808375,0.972992038984323,0.972992038984323,False
1215,0xb4caaff781251594911cc76aec61cef46ba00894,1.427264490019217,False,1167.16057526,2135.70108105,400.87115844,0.78,0.7342,0.4297115463206751,1002.1543899191419,0.8586259775745929,0.8586259775745929,False
1216,0x59f6d3273d2a8806ccb5201729af72adddf5f328,1.427312966232533,False,2203.48746342,3912.02281009,0.0,0.8039,0.3803,0.46,1072.791790935,0.486860855232612,0.486860855232612,False
1217,0x253ea4b40278b5d3633604d3a186346b90a1a1c5,1.4275499427569662,False,7833.44072526,14336.70238325,2919.08606217,0.78,0.75,1.7,3964.665314325,0.5061205482209619,0.5061205482209619,False
1218,0xf3bd8f329505ad60760c696e707dcc76d5d67776,1.427852717864293,False,922.81485998,1830.06070265,303.32581079,0.72,0.67,0.3906,910.94015986785,0.9871320883233204,0.9871320883233204,False
1219,0xe8888cdbc0a5958c29e7d91dae44897c7e64f9bc,1.4281569198830613,False,187.80602461,282.33313015,74.76378642,0.95,0.93,0.054191455656265215,126.38293210186825,0.6729439716554162,0.6729439716554162,False
1220,0x5fb06bd45f97f82499a6f4973e92570e3ed6d52b,1.4296083251392986,False,0.0003051,0.00045913,0.00012189,0.95,0.93,1.28217475329e-07,0.00029902316301600454,0.980082474650949,0.980082474650949,False
1221,0x3706e1cdb3254a1601098bae8d1a8312cf92f282,1.42981261339397,False,23597.58030086,42869.17912234,4018.74488975,0.787,0.6442,3.8394526125846493,8954.202705358153,0.37945427417538324,0.37945427417538324,False
1222,0x04463fae3cd21a93a5ecba7b0c8816c0d8e7c5e8,1.4299599849710467,False,849.19616176,1556.81606501,312.34430434,0.78,0.7461,0.12268086827661953,286.1109312868163,0.33691971792929165,0.33691971792929165,False
1223,0xc1a7957515cca6fbb64a6d51ac93f30a84a5db43,1.4309343443205058,False,186.36083206,341.88476286,70.05274008,0.78,0.75,0.08,186.57248538,1.001135717831158,1.0,False
1224,0x79d4d0df5733222047fc73e6097a144f51350009,1.4318276822556142,False,533476.70520561,979290.65938807,185420.56785117,0.78,0.7341,12.07380680639914,28158.0017983481,0.05278206437804173,0.05278206437804173,True
1225,0x8b40ea62e079b4fc5385e10c64037d70199092e9,1.4336645412111293,False,69198.27447075,119526.64157507,0.0,0.8299,0.0,1.3985851414520596,3261.7188232031203,0.047135840425932066,0.047135840425932066,False
1226,0x42bb455b6d50ce395d328deb199c1abfd6f9ab14,1.4352502751030065,False,914.72647219,1597.45519217,0.0,0.8218,0.0,0.12,279.85872807,0.30594799273707896,0.30594799273707896,False
1227,0x81064b1fce9b3a546a5a6e56dc2861d58db7ce25,1.4358308204257466,False,39813.99052614,68885.4495158,0.0,0.8298,0.0019,7.827718091935312,18255.460240829532,0.4585187266984417,0.4585187266984417,False
1228,0x7eee746e523e435512d312acc8d993cac2131d0d,1.4361953309782434,False,10226.95128354,18402.26176527,0.0,0.7981,0.1907,4.385266772554205,10227.126510122116,1.0000171338043233,1.0,False
1229,0x6a0a360b2a3b93666e697222086515580f883077,1.4366354451856507,False,1155.72128096,1747.73700735,469.67413587,0.95,0.93,0.4685155207040928,1092.651314210843,0.9454280475853418,0.9454280475853418,False
1230,0x7f085a9db69e9446e94dd5c8a5321665b5761a57,1.4367352871147843,False,9.66587878,16.73169774,0.0,0.83,0.0,0.004,9.328624269,0.9651087584816578,0.9651087584816578,False
1231,0xfe278cca1428f7e09e35d5bde76c89586441ef24,1.4367738187575787,False,1778.03564396,2689.08953901,722.81762731,0.95,0.93,0.7207931087781128,1681.0020218688649,0.9454265034445406,0.9454265034445406,False
1232,0xaaeaeca829f361617f8f5e3a09bbbc383d87d09d,1.4370563374281449,False,4539.39127737,7865.66218877,0.0,0.8293,0.0097,1.8,4197.88092105,0.9247673673731289,0.9247673673731289,False
1233,0x2dfb2c11512dc15c31eea358576b9e10c573bf15,1.4371407126037548,False,35574.94184816,65546.40676731,12273.93509197,0.78,0.73,9.944825513368928,23192.88515874594,0.6519444292484632,0.6519444292484632,False
1234,0xe896dc4cc152aff15b3ff208190117f919055f48,1.4372429720279922,False,1.53945939,2.32902862,0.0,0.95,0.0,0.00066,1.539223004385,0.9998464489440023,0.9998464489440023,False
1235,0x8866a14f7c728f0af043f231c7d9b050d374a962,1.4374943152467043,False,5022.42470161,7599.69153402,0.0,0.95,0.0,2.1513381583274014,5017.25633864969,0.9989709426686572,0.9989709426686572,False
1236,0xfafa355a40366f9e00c67cff47652b48f73c7207,1.4386662988279992,False,132.82808737,232.60223695,0.0,0.8215,0.1266,0.05406142470802015,126.07967963698826,0.9491944221540007,0.9491944221540007,False
1237,0xcca98436698737422e309513285fe86f5c21d6be,1.4408166327449412,False,233667.92081088,410139.81607529,0.0,0.8208,0.1332,99.7217534894855,232566.69243731245,0.9952872077187744,0.9952872077187744,True
1238,0x35df9413f56332e389b41be14c98e63500be0bc6,1.4444757356162317,False,31100.55068199,57594.86003133,10943.69714088,0.78,0.73,13.0,30318.028874249998,0.9748389726040075,0.9748389726040075,False
1239,0x59da7877f673f7eaff663be755bd7443812421bd,1.4446826714393524,False,81336.4392424,150647.87734625,31649.46876728,0.78,0.75,7.5,17491.170504375,0.21504716296035004,0.21504716296035004,False
1240,0x12eb4650692b82c6bde1f7a86e55da7d65a5e4d7,1.44511799333458,False,19692.40457752,36334.15674108,5036.62250045,0.7832,0.6806,2.29,5340.6373940025,0.2712029083588472,0.2712029083588472,False
1241,0xd9f6af0b676555855e5066364557053f903a33ef,1.4457228745823683,False,498.89004517,868.98403639,0.0,0.83,0.0,0.0020000000000000018,4.664312134500004,0.009349379045858912,0.009349379045858912,False
1242,0x87d784bec758bae152a256f8dff824334509fabc,1.446553236331095,False,66543.30445216,123408.24668133,26000.53973416,0.78,0.7499,3.97,9258.6595869825,0.13913735819414907,0.13913735819414907,False
1243,0x0257b4b0aee6f8d60626f6e3d6afe38617a8391d,1.4472201629276733,False,4897.35355418,9086.60103666,1735.86520258,0.78,0.73,2.1,4897.527741225,1.000035567586263,1.0,False
1244,0x44e77747c845d23f2cdd5cafa2d3bf7daabc59c5,1.448603895646788,False,852.23349262,1299.5250078,0.0,0.95,0.0,0.36188244119629903,843.9663308671901,0.990299416973869,0.990299416973869,False
1245,0xc1651b3d48373a25d351256612d99cd377c96e77,1.4486356573417816,False,46078.67621048,85578.47872001,16393.61325512,0.78,0.73,0.4,932.8624269000001,0.020244991905558098,0.020244991905558098,False
1246,0x1b87832ce23c1bc9120e3a1612596dc8f587db43,1.450076436769196,False,27306.03264177,51266.79029676,1336.72309702,0.7723,0.5587,9.397400889755307,21916.20550142339,0.8026140519548856,0.8026140519548856,False
1247,0x8cf8078024a2f0c47a0dfae9bdf030f8eee5cb70,1.4501428395976492,False,7.65646584,11.68733591,3.21275655,0.95,0.93,0.003275803376416874,7.639684719428648,0.9978082419588837,0.9978082419588837,False
1248,0x68f548f4d55d1a0ab3e23e8f5c5bf9b6454aaf45,1.4505553122006296,False,75922.4652122,136449.52047667,30726.47999236,0.8071,0.7816,6.85,15975.269060662498,0.2104155735198049,0.2104155735198049,False
1249,0xd9f8cc1ea65e86b7620bf6ed6c968a6482e5e348,1.4506333018413757,False,46648.65873123,86756.14076729,18409.77123016,0.78,0.7499,4.992854324254535,11644.115505205611,0.2496130826031702,0.2496130826031702,False
1250,0x58cc4a6ce429134f2fe2c6056ecfa9eac7014a42,1.451787301347637,False,97505.83122226,181484.26612285,38607.36836987,0.78,0.75,41.96206825383542,97862.09207254088,1.0036537389181248,1.0,False
1251,0x9d66a961a174913f1e1bb7d34d12bfe2b3d5c3a0,1.4517879276886603,False,10795.45214883,20093.2142354,4274.45852772,0.78,0.75,4.646715795138648,10836.866434419006,1.003836271516751,1.0,False
1252,0x5908848d85c9265ef3bdb1e0e3302abb1eaa7c55,1.4529589473079747,False,58908.16749603,108946.3325029,12103.05202936,0.7856,0.6518,1.0,2332.15606725,0.039589689619986414,0.039589689619986414,False
1253,0xc436455b71bbcdd57c8c66c487dd04f0f1be9e69,1.453690937353606,False,305.55093662,568.96906408,104.22058333,0.7806,0.7202,0.12052128865760293,281.07445457561727,0.9198939387483435,0.9198939387483435,False
1254,0x640f7c690cbed1f692728dce99ffb9d59bbcba51,1.4536912528868393,False,50044.55725917,93268.3783875,18041.3589637,0.78,0.73,21.307675704493334,49692.82517322955,0.9929716215867611,0.9929716215867611,False
1255,0xf51454eff3dfe80d04dc4eebd8162635b8b2fd0c,1.454127420412668,False,2636.49103096,4839.56855809,32.53102882,0.7921,0.5515,0.2634880749719928,614.4953126939558,0.2330731663707597,0.2330731663707597,False
1256,0x2666c323d1ec8b614792c9b0c9c082aedb9d13d5,1.4546729529747682,False,0.05308044,0.09899318,0.02116444,0.78,0.75,2.2697873670434e-05,0.052934983794176674,0.9972597023343566,0.9972597023343566,False
1257,0x87885a904d9dbba3c2c8c9039ee724aae3374f4c,1.4558335412313368,False,74511.43374252,139072.10826615,29792.64745709,0.78,0.75,2.0,4664.3121345,0.06259860937071604,0.06259860937071604,False
1258,0x09cdbdd91d5479c333170d829ccb0a217d03e35f,1.4573503954858196,False,17.44689483,26.76446219,0.0,0.95,0.0,0.007481959789777301,17.449097918649667,1.0001262739685848,1.0,False
1259,0xe6d6af5993b0011688971c7e3fad6a45da71dd81,1.4578022388232896,False,38353.1538893,70773.81469083,14727.20712882,0.79,0.75,15.926043415143244,37142.018777913225,0.9684214989233345,0.9684214989233345,False
1260,0x40054c5b86c60e48a9abe65e6d3f542513b4dc89,1.458227803094784,False,0.58045085,1.01979466,0.0,0.83,0.0,0.000243380978117491,0.567602424769946,0.9778647490479961,0.9778647490479961,False
1261,0xb832b46f0b477b8ba38712aaf22b1f380437a31b,1.458529333205007,False,1038.51351523,1941.92618576,379.48098561,0.78,0.7302,0.01,23.3215606725,0.022456675171275902,0.022456675171275902,False
1262,0xaafacc7106417fc3625c304d73752d82e5c0d4be,1.459067154882513,False,40962.88189076,76040.88124534,0.0,0.7859,0.2042,0.020000000000000018,46.64312134500004,0.0011386679645584538,0.0011386679645584538,False
1263,0x127215368d7a1d744acd732aa1d9ab699ef306b8,1.4592784945638633,False,636.87965438,1191.5189529,232.92918123,0.78,0.73,0.2617627405665,610.4715635921507,0.9585351948264739,0.9585351948264739,False
1264,0xb051eedd14cf9c7297a24b63c28b049fcce838e8,1.459904976843227,False,82707.49485507,151212.14771853,13266.85530188,0.7985,0.6347,12.0,27985.872807,0.3383716657848264,0.3383716657848264,False
1265,0x603732c8ca6934402ab899686656f2e66a6a8ecc,1.4609455055608418,False,37147.57145662,69577.66353979,14646.04128239,0.78,0.7444,13.602427160672542,31722.98303208866,0.8539719230134322,0.8539719230134322,False
1266,0xd452dbcdb7d318130214074e31effb9095b4994c,1.463380435806964,False,4292.35368866,7567.88724283,0.0,0.83,0.0,1.6092,3752.9055434187,0.8743234634493257,0.8743234634493257,False
