address,rank_by_lowest_hf,hf,total_debt_usd,collateral_usd,usdc_debt_events_usd,usdc_share_for_model,is_material_debt_ge_100k,days_to_liq_current_observed_apr,days_to_liq_interim_u_current,days_to_liq_target_u_current,days_to_liq_interim_u_pinned,days_to_liq_target_u_pinned,hf_7d_interim_u_current,hf_30d_interim_u_current,hf_7d_target_u_current,hf_30d_target_u_current
0x70c2ad7c46f2c7fcdd91b7b1aa5572bfe006d82b,2890,1.6014939440525053,20922.80816633,42877.55379636,19572.993405,0.9354859658130315,False,1588.798679177988,562.8809278636651,466.1863910866792,501.2148528529848,422.55924426425315,1.5922184015638667,1.562103484955186,1.5903103399803844,1.554087555028375
0xb17189a37fd21624c9e763984df466bca84617ee,2891,1.6017273455174583,13534.75611272,27543.84181353,8500.0,0.6280127938184034,False,1770.924134648356,715.4997154517715,599.3502795612939,641.7573790035451,546.009788484646,1.5947628555769586,1.5720344201538803,1.5934775161096413,1.5665762115252309
0x78543283e3222247a5a560f0dbf558a8485f5d28,2892,1.6018278754822708,9465.22340729,18829.68793803,999.4,0.10558651993679033,False,2238.8713304230487,1511.172600806212,1340.7555847610838,1406.174526655242,1253.029748094042,1.5988076290441566,1.5889002516571795,1.5985902979312292,1.5879601268594234
0x2ec611e675ea2b0339097e210e7f92b1fe80b946,2893,1.6021317187910646,46364.937696,89497.27388257,45233.129033,0.9755891257652299,False,1569.5721973195614,548.4229049724973,453.6909369971631,487.9819933050313,411.02354661563754,1.5925512980405554,1.5614684988950842,1.590561502195997,1.553120855975062
0x1ac1183c673c604862a5426afc569eb7374425cb,2894,1.6025339635143325,28146.90914028,57828.68957077,12943.189035,0.4598440621132883,False,1895.4429081857672,847.1903501573595,716.3164336885065,764.4260032241473,655.2810373380698,1.5968341895136162,1.5781870345396891,1.5958908625650094,1.5741573911278524
0x02db800e16e0fc181c07d64b84c94ee890478492,2895,1.6026373386333732,143236.49458448,276573.68009162,140000.0,0.977404539297971,True,1569.705268773017,548.132746149356,453.4278927451964,487.70796903492146,410.77598487098413,1.5930402585790329,1.5619044096851917,1.5910461696666285,1.5535392846284377
0x00dad9dd4f5b889d89260a9079397341ddb1b8ce,2896,1.6026636462682669,240405.22555282,493959.89149542,193950.886451,0.8067665168467255,True,1661.803954334776,618.227515713891,514.1398620845707,551.9522051420377,466.87948755828876,1.5943491344949212,1.567294312129274,1.5927001414689803,1.56033557071415
0xb8314ba65caa55ed9eb0c412b8e5cb2ab9fc9237,2897,1.6028857072904545,4942.94311148,9545.75044017,4127.072055,0.8349422524032014,False,1646.221393212351,605.5242394766236,503.0887172439358,540.2763024758149,456.64782727654244,1.5943580681722065,1.5666230644100525,1.5926517639562128,1.55942955506614
0xac015fcaf46831e731de12dc4a9c725946551e8a,2898,1.6031972745045473,393238.19861976,772697.43096127,292829.700001,0.7446623980803819,True,1699.7462739198056,649.2715230184134,541.1869720580085,580.5128502109682,491.9378632176807,1.5953475139335134,1.5697783102059542,1.593823938384518,1.56333484566066
0xf04c9d86c4318776a92e3b555bcc3f34d2c4bedf,2899,1.6033607220479196,21149.03965679,41219.73648483,1200.0,0.05674016501334302,False,2304.823812244648,1765.1546637322392,1601.056171594682,1665.6846359769427,1511.367855015449,1.6007077609334477,1.5920082604627814,1.6005907981726661,1.5915014234126446
0x06a9ef1404483e0559d67d80e323b034a3a3967d,2900,1.6034248887711822,233288.98150308,470335.03883013,69572.025193,0.2982225081731152,True,2037.485632894077,1041.8071423810015,892.8211665405192,948.1725211961497,821.6498810137557,1.5989433744792103,1.584254095847449,1.598330195474511,1.5816197343884795
0x2cab3506ad7cee6fe29f3a4695f69488baad98ec,2901,1.603478668692428,137876.31935461,269601.36726567,131252.067703,0.9519551168567766,True,1584.434535542298,558.105804178014,462.00986067432564,496.8102512730388,418.68432858628404,1.5940678259879155,1.563522471925447,1.5921241096227525,1.5553614340802908
0x9768f31bd299fa1ca98edd7aa15fc84d94c33f7c,2902,1.603523929761026,96.38338166,198.14494587,75.826845,0.7867211514479249,False,1675.3538550515632,628.4524213778219,523.0138794841912,561.335610181327,475.08750427165796,1.5953558571375055,1.5687685251860435,1.59374662713388,1.5619728224410403
0x1d7792ebf7e62a1f425089d3849c45ac0bb7feba,2903,1.603631447186018,87059.64815266,178968.85607614,72405.294819,0.8316745628472627,False,1649.6844089546432,607.5746134022464,504.84677853891736,542.1432395710908,458.26559479709215,1.5951244330462322,1.5674549628534642,1.593423956468638,1.5602852036852766
0x6fce6469f9dff7c5d0637f45d3f8a4fb97539c56,2904,1.60366990137713,5.07158735,10.42711793,5.0,0.9858846264375196,False,1567.5749126824296,545.8322766696881,451.4188397171518,485.58805687250657,408.9132614724643,1.594002905072996,1.5626449351223652,1.591990401963134,1.5542050527537432
0x7ddacb2f4eb4711dd7e4c24e9f652b7b367fa613,2905,1.603805205519188,12964.53521862,28387.92331172,10000.0,0.7713350175205466,False,1685.0640054655744,636.2225521735793,529.7768100629007,568.4795162855286,481.35050212566773,1.5957515671934306,1.56952994042164,1.5941732724035012,1.5628612874156087
0xad0b063b484fbaa5c0903580873e952465214d01,2906,1.604073678963915,514.38563202,994.11138935,489.0,0.9506486370540518,False,1586.351736902232,559.0322277004421,462.7939553961205,497.6467601816618,419.4018077678126,1.594669168397987,1.564143664998079,1.5927273721886537,1.555990318484296
0x0b260e2d99800c1cb85c659633bccacebbeded4b,2907,1.6041032540047053,11.27916562,21.79873045,11.0,0.9752494440275804,False,1573.8370677319379,549.9731159858234,454.977379054294,489.36411927167023,412.19061265162776,1.5945135976280438,1.5634006474373332,1.5925220396206712,1.55504551312386
0x4a0257be7d54a737de7f92b7e85092ab03b0b3b7,2908,1.60413816633865,3807.00035493,7633.69321076,3507.476769,0.9213229424730359,False,1601.7881288678473,570.3331491255385,472.5552557531231,507.98612478926395,428.4113470717939,1.59495383721242,1.565127664398588,1.593071275035121,1.5572149571036324
0x5f3c4fce8eda306dd9b1eca5bcc8c2cfb21aaa59,2909,1.6045226248051676,52317.50038861,105872.21603693,100.0,0.0019114063030001127,False,2383.103576513995,2348.5316183298737,2324.9268089459174,2335.582126801136,2306.1713344976115,1.6022837588275867,1.5949489746050074,1.602279813520155,1.5949318447872005
0x370beaa146dffb78697c85ef383df856dc186c3f,2910,1.6047873687652128,64112.03938046,128269.11776277,44674.829186,0.6968243346758355,False,1733.0265191142423,676.5798112551972,565.0223168207971,605.6655465862511,514.0385722636819,1.597290491687384,1.572851530986858,1.5958626465144445,1.5668027963634032
0x2ded153c2e383279a6fbbfacb9ae22069855a6a8,2911,1.6050653701032136,12555.68671534,25836.79223674,12365.316206,0.9848379054323319,False,1570.987612715866,547.2106403458189,452.5716998570181,486.8231843404119,409.9627603445181,1.5953978351558062,1.564037536361875,1.5933856968262883,1.5555988766199318
0xeb966259db9360a32f05d9f4cf7a51623fb5c542,2912,1.6051860514136582,71342.09281283,139057.96589061,70000.0,0.9811879248293002,False,1573.0777094997165,548.6086133688534,453.77358740655626,488.0983536960804,411.06986929259125,1.595545246963356,1.5642696370117803,1.5935403369096723,1.5558602243648658
0xc1ab50e21da526e6ce1243b482bfa8a058c5bfa9,2913,1.6052532294339723,82240.64824725,159056.70625258,64323.623217,0.7821390588218141,False,1681.858701351308,632.078632616711,526.1154951213285,564.6321328877983,477.93869619287597,1.597110883431844,1.5706052468391396,1.595509222064586,1.5638404220476105
0x78ac968ee193f8f236230a12e147d1e66d95224b,2914,1.6053214167535323,255283.47942168,524261.87640537,250000.0,0.9793034808454929,True,1574.3102601682676,549.3858315717046,454.44014659184325,488.80616564202023,411.683230224651,1.5956939767952274,1.5644606806153758,1.5936927082011305,1.5560659915563377
0xc3d394d23fd7c4d08a70327cc7938c785007036f,2915,1.605447332072849,42871.43960795,83858.31109337,40200.0,0.9376871961291775,False,1595.9533976582456,564.9609495947391,467.8772596084399,503.04509569584775,424.07903313890546,1.5961323233835703,1.56589043997382,1.5942150960004953,1.5578366211262107
0xc5b85a2af7dbbb1573671d6993f7687cb2e6cef5,2916,1.6056573060954462,173.43302046,335.51083906,168.0,0.9686736675311893,False,1580.405289901144,553.497297396433,457.97681951541347,492.5577606376283,414.94176601240537,1.5961078459547295,1.565121708735409,1.5941276605530137,1.5568123849988629
0xf3e2a4fbba4da61c3604a5c9515184bdf0684ed3,2917,1.6063844671241454,951.62453974,1887.25293725,950.0,0.9982928774194454,False,1566.9622508637542,543.3766097080756,449.23565169759195,483.29853051533377,406.87441641952984,1.5966077031745067,1.5649006469502862,1.594566692503852,1.556344903633937
0x2d0beb550118319afa2dde4aa042a35be7aa2e94,2918,1.6064053469713395,13649.04779349,26488.61143609,13000.0,0.9524473938907616,False,1590.2918432191207,560.0644526102368,463.6238083944211,498.54865801747854,420.1439119037685,1.5969736204461484,1.5663607477779151,1.595025359693741,1.5581807696840617
0x5c8c39ba1d8d379a33288d15a02ff8b8a4f11df5,2919,1.6064238579365242,452952.44435003,890302.25316098,284799.988901,0.6287635544382092,True,1781.3334642242753,719.2397164525414,602.4404231254152,645.0828312786161,548.8071445196854,1.5994332760523111,1.576619959041016,1.598142637092801,1.5711393906142075
0xb0809dc7d52aa1112dccfe33958a50186a952ba9,2920,1.6065981365443807,3472977.99326438,7153435.86184384,628910.0,0.18108666430358356,True,2165.5523763895812,1276.3194123064848,1111.5423943287415,1173.6337142178334,1030.2531877209703,1.6029959102372888,1.5911794956805048,1.602622368860815,1.589567981459963
0x4a391976a086ced392372ae29800ac276b2598d8,2921,1.6067673118175254,0.12286997,0.23785958,0.02,0.16277370296419866,False,2186.405299278385,1325.6108069850864,1158.569111343927,1221.7257401269894,1075.5285185654704,1.6033036638962497,1.5919412876335,1.6029677965920888,1.5904913601947215
0x64e7296088944054c46356c79fd6dd3a831c6807,2922,1.6068386674540616,2536.81006005,5225.95448266,2344.388749,0.9241483175739978,False,1605.9840246750948,571.2361225717359,473.26216928706253,508.76200545561795,429.0355888464912,1.5976175887114894,1.5676735514615807,1.5957261316634475,1.559724240092893
0xbf91b6ebda5097a80f1f298d2b6e9a46680ef01b,2923,1.6069277575234033,175153.74436024,357822.52757098,7000.0,0.03996488927809073,True,2337.9039897907805,1895.451767851901,1740.8590478198319,1802.7466298912834,1652.9921058789516,1.6043963458879995,1.5960971913677917,1.604313765080415,1.5957391277946504
0x60d0170956006babe91baeb6b9507fa0f4630999,2924,1.607082759621222,7188.55182859,14425.26752226,7000.0,0.9737705405642205,False,1580.7657027965408,552.6655089985106,457.2230981537252,491.7724602260967,414.23252664998586,1.5974864304039773,1.5663510164966858,1.5954941673618688,1.5579924943742511
0x2fa7aa91f8cfcc09f058bc3a64a7ce1a9ec6c94a,2925,1.607263302874069,859849.65204524,1766939.02337133,666666.175542,0.7753287728340257,True,1690.3246521728552,637.0572502058676,530.3869657746696,569.167090893577,481.87046058311194,1.5991621575244324,1.572787621355085,1.5975723381007365,1.5660712126893248
0xeb5425e650b04e49e5e8b62fbf1c3f60df01f232,2926,1.607655904385099,392631.13339152,798324.43355255,311893.161372,0.7943668620414507,True,1679.942287337151,628.0960665349127,522.5667493290043,560.9139389346911,474.62041156338466,1.599409075320792,1.5725688525383277,1.597780152576842,1.5656918271891105
0xbf24eab51d21ce509bc3c0677805da3ec4409178,2927,1.6076842750841127,4201.30910211,8543.8657166,4185.1,0.9961418925111083,False,1570.7126114511477,545.0633118562304,450.65636954371814,484.8168196509462,408.1717157177303,1.597915804285566,1.5662344336519503,1.5958774964500957,1.5576893814522181
0x75b4927fef51c1cfb950c51695d732b05c3bcc93,2928,1.6081875587182348,10031.64588598,21510.3574764,10000.0,0.9968453944308154,False,1571.3954702241883,545.17364628659,450.7389882324746,484.909030719392,408.24308574874317,1.5984107285198037,1.5667026424740027,1.5963703580005693,1.5581491522252218
0x3c36bd908f1d87c76d597524d76dfbf3699adf34,2929,1.608477466352384,576458.84489831,1173559.46776667,570649.010467,0.989921510472556,True,1575.470155415831,547.8407868456103,453.029435501406,487.340103771582,410.3518916590129,1.5987510610574915,1.567202636790716,1.5967243470749928,1.5587043509632932
0xbf6a119a2c914829a29e2e44bb29f7e9a1b1fe88,2930,1.608750203583322,72944.8416972,145287.30325157,28208.695545,0.3867126843882478,False,1971.4749767562084,930.2097077298275,790.6259276859253,842.1432302074916,724.9358511501655,1.6035826021182222,1.5866606499624367,1.6027855945249772,1.5832472337740473
0x0dfc5be03891cbe1e1ddbe148c4d84dd508804e9,2931,1.6087550311598946,1615.15924168,3170.86527352,502.0,0.3108052673975646,False,2039.7566557149814,1029.3347134852697,880.8651704009268,935.9611107914967,810.1263510895295,1.6041631438038786,1.5891139062175672,1.6035220555578322,1.5863608687550514
0x444bfbde6610415a54db0f4feb465edad07cdcb6,2932,1.6090491468845416,4132.04000484,8523.91723677,4100.0,0.9922459596706542,False,1575.4771771035582,547.4207920120347,452.6533984236247,486.9467024272377,409.9997275856075,1.5993017579868218,1.5676865750320297,1.5972696135885942,1.559166207381777
0x2f74af74fb64bfd3799b33b8c10095aaa6ca6e81,2933,1.6090902538033067,8139.97653853,16578.88245284,4799.1154,0.5895736157572111,False,1814.5605367391283,748.1008526785463,627.7873852501339,671.7715860596728,572.3731477533865,1.6023846409201306,1.5804880003110813,1.6011719272680556,1.5753312349037214
0x87ccef969fbe7a1e2208cf5a979d753d339a9ca7,2934,1.6093493627006505,1333.23485307,2963.1838374,1300.0,0.9750720190119009,False,1584.7948276760123,553.8271498977194,458.1671611372399,492.79442697968454,415.080992992784,1.5997296822762674,1.5685192232982008,1.597731970726773,1.560138221455225
0xd4104e9c6c0e1540e1120b2ab21172ed98590ec4,2935,1.6093964131147251,5468.06710238,11282.41997595,5300.0,0.9692638917494543,False,1587.859818888648,555.9891926224283,460.030323814645,494.7695557035288,416.7989374662264,1.59982026280795,1.568747845135998,1.597834269321151,1.5604143204370282
0x9fd0bbb62eb49b7054a43346173016216762e7f9,2936,1.6094308485353035,72.40873591,149.40622215,32.0,0.4419356255545492,False,1926.9561990310594,871.6929798156049,737.8526720477536,787.0947036111631,675.3134970711722,1.6038422989502317,1.585554649135805,1.6029316326949128,1.5816620627734155
0x5641695cfe009f248053162188f0f909f9654ed5,2937,1.609519479780614,77386.15783186,157063.03774267,69000.0,0.8916323271911117,False,1629.0677998355886,586.3066138025019,486.2254067731223,522.5128791416727,440.9798289938934,1.6005284560727355,1.5713149289127404,1.5986998683560527,1.563621127231674
0x893795adb69dcef0d23a588a4c38df5ad867a537,2938,1.6100857603165915,10982.01566218,21303.59884006,10791.220903,0.9826266174581173,False,1582.4734818926179,551.613920246835,456.24071869633445,490.75933061227613,413.2973094582271,1.6004046721694327,1.5689991784241057,1.5983907245696987,1.5605522812710773
0xb9a5be7407678a6b12b2e4fe5144054082b59bad,2939,1.610266103772253,22687.41261157,45873.02783186,13084.0,0.5767074555397955,False,1826.4322947356532,758.3664743718375,636.8099277808285,681.26912068516,580.764629707579,1.6036530512785339,1.5820544261930667,1.6024657717437738,1.5770035275684664
0x22ede3d843f6d99f662a911e5f1b86e11fc71d59,2940,1.6104256692536707,2315.83461408,4525.16418307,2030.0,0.8765738225250804,False,1639.2300767178126,593.2748642457811,492.23517725392804,528.8818374708814,446.5234616868696,1.601543338513932,1.5726754392449307,1.59974433099637,1.565102120267226
0xe871e6c0584afd1200dd37f882b9309569557ee8,2941,1.6106594216706813,5547.91191533,11037.00723975,5050.0,0.9102523755011018,False,1621.4248074387262,579.5908462558258,480.3816324540499,516.3390537835163,435.5693284960533,1.6015213722761383,1.571839753831865,1.5996536483020487,1.5639863850378157
0xe5a004fa037b222e5fbfe066f4c4dc10fecef711,2942,1.6107871309061748,21437.44075621,43288.20166452,12450.0,0.5807596224560286,False,1824.7785238079455,755.9312938401192,634.6307908151385,678.9896035610803,578.7227444758905,1.6041412324742272,1.5824366661995244,1.6029452757880556,1.5773495787118892
0x4a9ea3b0905306f6662e5fc08ffb6454b63ec680,2943,1.6109711561754703,6.33757253,12.9151441,5.09999,0.8047229401885835,False,1681.126506030959,625.8092800667141,520.4685165744173,558.7373608183511,472.63560990275977,1.6026289998516507,1.575483283185654,1.6009756215890083,1.5685055376862087
0x7325c3f542be76220c945de65a61a88e1c4d6d8f,2944,1.6109731442387638,1528.48013835,3156.84673639,1500.0,0.981367020980237,False,1584.9434490920214,552.7067643642712,457.1603805188444,491.7424725670438,414.1367488357605,1.601296230153641,1.5699035769378433,1.599283728485994,1.5614623745364982
0xd3f441585bde597ff9bf9ab47ac6b394e570c12b,2945,1.6110130936907479,2750.85727574,5845.08230572,2000.0,0.7270460803757933,False,1728.044317167391,665.1183179721834,554.7550567545985,594.928239469185,504.41618255058575,1.6032583766577937,1.5779913974941888,1.6017633097919652,1.57166459872155
0x6f03f8b63481adb05b9baf8a58e4332ec385b750,2946,1.6111632097127457,5559.6640827,11668.61192776,5000.0,0.8993349104595175,False,1628.370590347237,584.3863611509986,484.5167675323321,520.72164642014,439.3833666953451,1.602104796558477,1.5726762497111315,1.6002586808463626,1.564910784476026
0x73a3b52e39c2c149a85ed469fc83b6a232c80259,2947,1.6114279789293102,11183.42474438,21712.38979921,11000.0,0.9835985175764539,False,1584.747102055038,552.2256561713467,456.7343327202991,491.2950712765029,413.7394923283814,1.601731480671378,1.5702765378822654,1.5997138815475922,1.561814611530257
0x447b12841ed275636a7719d162d2df379cc81152,2948,1.6118466294832992,13364.82147919,27618.00314728,13130.324297,0.982454147812215,False,1586.1912648078298,552.9398032280217,457.33934036478985,491.9403070707055,414.29331816583306,1.6021562564319394,1.5707205464060403,1.600140456430977,1.562265829200951
0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,2949,1.6119121971248573,31886565.67088998,61946945.65935531,50000.0,0.0015680584894611656,True,2406.753329843735,2377.6348406326965,2357.3720075630395,2366.5544209710656,2341.071217365267,1.6096656379904173,1.6023057108076033,1.6096623864643818,1.6022915930908797
0xd37ff3058826508b5c75b9e9512f2fd9a6094378,2950,1.6119485904501192,3779.52204582,7340.23522209,1936.05236,0.5122479341379147,False,1877.8652513104475,810.1195743906333,682.6584504943871,729.3966287290365,623.5499034727341,1.605817594863247,1.5857743230448698,1.6047611871995249,1.5812699631409843
0xbf116a4ba7c7075c3a1068ee6ede9122c7c6aadb,2951,1.6120087408403407,1232.15405158,2393.06397736,300.0,0.24347604880680937,False,2114.416594917445,1146.3279367576947,988.5516601536502,1047.4828655821707,912.2631619016687,1.6079196131477749,1.594510423512103,1.6074160228330217,1.5923426724806715
0x294125ebe0a93815a68e0165935c521275e2dc1e,2952,1.6120761417368397,2156077.16693008,4208764.6439747,1372755.264342,0.6366911562337961,True,1789.0511766874636,719.1845272433872,602.1483770211019,644.8651048159995,548.4409801157992,1.6050008725850766,1.581914064100082,1.6036894740062626,1.5763468925860957
0xa96bd7724a2fcc0403a0af8a93f6900636be2cc7,2953,1.6120954449863178,374.2826101,726.96300106,357.0,0.9538247045584552,False,1601.4244530159726,563.6996164983206,466.61290588325954,501.77071370565716,422.84456626554874,1.602619901551179,1.571865556710923,1.6006619413644234,1.5636452486132304
0x96611b5dba51f244186c33c440fef3d693550619,2954,1.612268114286014,210.92995148,419.84646311,184.597188,0.8751587278372042,False,1643.9327908005373,595.2767842567071,493.9165337541316,530.680502030336,448.0568653539402,1.6033863244905644,1.574519476525748,1.601588139068446,1.5669492446514168
0xe5bd09b2ed0cf6481e66a3d1096acc7452e9b164,2955,1.6122952385045854,2.48455831,4.8263151,2.249887,0.9055480770745123,False,1627.403082705918,582.709935962273,483.0345474849151,519.1643597720316,438.00203068008585,1.6031834788506945,1.5735848251947904,1.601323426714066,1.5657624323780237
0xfb43a9d31c62f014126b1ca7d9686eca12600f69,2956,1.612464345221926,260704.28383448,558618.64906761,253803.648781,0.9735307953057603,True,1592.0201957196582,556.636305841696,460.5103438930469,495.30726209722246,417.2115533924985,1.602837692937521,1.5716037630658324,1.6008392454840092,1.5632192243729985
0x38b8860b96d39bd8ef4bd7f366f705492c4db7b7,2957,1.6124904604718526,9160.52214526,17796.69225563,6367.087021,0.6950572161756708,False,1751.5820157827882,684.172126663798,571.3795498423053,612.4737977154841,519.8284738709807,1.6049709879145821,1.5804576640866914,1.603539900211544,1.5743948175818068
0x6d2eb05baf9520043e3d2ef02f8098a7c772cbb7,2958,1.6125793320236759,132531.97555994,301011.72481722,109883.605331,0.8291101439237442,True,1670.5095519626852,615.7530549423462,511.67428439737955,549.4629120585296,464.4757891458194,1.6040442586482309,1.5762823078269128,1.602339519553647,1.5690939326502824
0x13f3444bd428ac8d6c702417a16b0672ea545be0,2959,1.612593393046397,145.51116169,300.83376661,138.0,0.9483808554425404,False,1605.2957513901713,566.1245722101862,468.69305685127244,503.97941704647485,424.7589138219376,1.6031560760914305,1.5725228662293327,1.6012085759158943,1.5643449239450804
0x58e50d00a473e6f1fe10d3e3084034f2e04a5b34,2960,1.6127673201618689,728665.50593146,1474666.54173062,95912.667405,0.13162784106596886,True,2239.5777001068955,1431.6313584936731,1259.888454779924,1325.2727609588603,1173.1534167627779,1.6095280093197464,1.5989013873493914,1.6092553028625138,1.5977228161821302
0xe1410b487ddb301b92372dea3c120d821891a508,2961,1.6128057815469294,11553.98373358,23032.4584238,4000.0,0.34620093746320346,False,2017.6974654306566,984.7808177279823,839.8195758427005,893.4640272379747,771.1870993776316,1.6079331415184062,1.5919696500371072,1.607217517839609,1.588900385831383
0xfa0c8c73a230726be9353a63c493c06b24bfb0df,2962,1.6131327068940589,17408.22448357,37143.775752,374.915172,0.021536669196439158,False,2382.218781128557,2087.463427329514,1958.893172708471,2011.9875908790164,1879.939465458348,1.6107320945678647,1.6028641400471244,1.6106874119193375,1.6026702721110142
0x1638fb50ab7449e76dbe3abc0e8f92c15500e889,2963,1.6131631755600182,5271.80616861,11804.45971422,5058.629045,0.9595627918038178,False,1600.662664602449,562.3192794576884,465.39413369329804,500.4895762839374,421.70946425801696,1.6036379655684039,1.572725545864386,1.601667043016727,1.564452468871794
0x4be321960bb64a93ee3549df6fe613644b617f03,2964,1.6131905445618002,0.5291135,1.09430884,0.5,0.9449768338929171,False,1608.3190013087474,567.8592175211617,470.17499790727175,505.55520060298636,426.120384232684,1.6037754765573475,1.5732126566301992,1.6018341772105507,1.5650597867561697
0x10828431637fdb33d931b6cc24b6542f27d2de09,2965,1.613405088548704,1253.85765158,2662.46064133,1202.847638,0.9593175401404443,False,1601.29120257224,562.5866830476475,465.61861476818734,500.72976003368814,421.9141482400984,1.6038803049299475,1.5729691352914164,1.601909585458222,1.5646968401366572
0xf21fc7a33f59449fcbe338d14bee0faf50ccdb22,2966,1.613504961998607,9490.40426319,19631.81329491,8727.110552,0.9195720550966884,False,1622.4178562947377,577.9893699748785,478.9187483902407,514.8190892420805,434.18830750529776,1.6042802515571606,1.5743220229264625,1.6023902599142008,1.5663776038124726
0x7822453723260b63b450bc688a827e2d3b805ac7,2967,1.6136767956372708,52870.56855398,120163.39387001,50000.0,0.9457057370009327,False,1608.9491873291386,567.9360753692289,470.2285850042946,505.61670833875206,426.16490324677454,1.6042533755085453,1.573663835225824,1.6023100083147646,1.5655024881308117
0x781f1c35198adcbf732a167c095297ba1300923d,2968,1.6138246072679021,191.51839679,376.89440524,90.0,0.4699287457939878,False,1915.3124834991902,849.3079735959932,717.521706544814,765.9382606199207,656.1428210254535,1.6080080301281832,1.5889813564843978,1.6070373285250281,1.5848362515503764
0x411eb969509c463c7aabb081657f0141e5e95653,2969,1.6141247118116748,96174.82750375,215608.56351115,95000.0,0.9877844594657142,False,1588.1692623506387,552.6448027885538,457.0283414075239,491.6317011251747,413.9846474916969,1.604380322658419,1.5727723686879718,1.60235083725794,1.564261829543465
0xc5a8fdcd186aeae2dec250f28e460f3df91902ee,2970,1.6142245382284572,0.12133435,0.23597697,1e-06,8.241689183648325e-06,False,2416.2360594125275,2416.077114592181,2415.958970888681,2416.0133936598263,2415.858371784622,1.6119866663494018,1.6046554774536903,1.611986649234632,1.6046554031393674
0xa71ea3b488ddc04abfd36adf5fc8b4a446f8eccf,2971,1.6146689899574012,58244.89865512,116027.54758576,55535.33711,0.9534798478891023,False,1606.9472939364027,565.7030438003949,468.275109542793,503.5566828682045,424.35238418935097,1.605180930059826,1.5743857740875313,1.6032205459860898,1.5661551907391116
0x0db52ebf79f1b86408666095e537de787b19250a,2972,1.6149753365830783,2145.4298027,4174.47737076,2120.0,0.9881469891636646,False,1589.7319979973565,553.1213743371472,457.41786876994325,492.05249717380156,414.3356422196542,1.6052230685783093,1.573589761196654,1.6031917763053782,1.5650717524082902
0x24e32bb964721dfac9dee9e9ff71ac476652e8ef,2973,1.6151239430965656,30.48172633,59.31538075,30.0,0.9841962254767084,False,1592.048506379206,554.6555782564658,458.7361759856905,493.451449122141,415.54971142178374,1.6054006808701546,1.5738592510741405,1.6033772382799807,1.5653729932889462
0x66b6de8569bed3c030ec89b5504e2f112e61e530,2974,1.6152026033846287,52.24526046,101.67069965,50.0,0.9570246096922225,False,1606.207036482305,564.7524628740223,467.44098045161974,502.67798922280946,423.5774765144633,1.605684568605832,1.5747940528566657,1.6037163208150123,1.5665314735143816
0x946be9ac2dca958c48bceec525f03e1678b60ff9,2975,1.615243311435817,25583.02584998,52043.59483575,14048.862436,0.5491478028589406,False,1858.1708844025673,783.6360340182085,658.9513216995047,704.6011993317928,601.3310679638447,1.608819266821757,1.587829275999672,1.60768489513227,1.58299877323914
0xdbc0b38a96f9e4c7a2172d3f01ad36a8a47e44aa,2976,1.6153203410237436,372355.44507264,747172.46081212,230300.0,0.6184950510259692,True,1808.9629206822508,733.9754884050551,615.0370300211913,658.4735513837718,560.3843093056864,1.6083690425541173,1.5856802788026423,1.6070923098432863,1.580256805416269
0x0eb2bb5a3fb068542053d19cbb43ba0096cc8629,2977,1.6154578807694608,3099.82737607,6420.05200474,300.0,0.09677958273287585,False,2289.8213238821468,1572.2911442294908,1398.1985522987968,1465.2172940021724,1308.0036357986987,1.6124791679548685,1.6027084094322277,1.612278250298222,1.60183901242564
0x0548e0896e3ca925b2d365a607664cc9781acc19,2978,1.6156725290203762,16093.28290584,31803.47700493,15362.928993,0.9546174688462745,False,1608.4349980650086,566.0021542349174,468.50723364803224,503.8122827776197,424.55650595265433,1.6061699560241232,1.5753283131668254,1.6042060370264424,1.5670832150832714
0x2a8617514a5ef2bad380e2b2dc3153adb78c89a1,2979,1.6158048345353242,1220.91673266,2376.82308337,1193.038122,0.9771658378378834,False,1597.0445119681453,557.7051762918572,461.3476032236026,496.22598173478525,417.95117025463367,1.6061307111429899,1.574744777671794,1.604120724374098,1.5663128917203266
0xbcdce345dc435ed5cafa0adc13f1605298e53d19,2980,1.6162164958956848,1.06064468,2.06533907,1.0,0.9428228122541472,False,1615.7463199954695,570.8980765537527,472.71935372048034,508.2800977423608,428.4376895772184,1.6068000887549112,1.5762317645968331,1.6048595366351819,1.5680814216370427
0x5101a99d940941d6b9722c63fa096f734ab9e882,2981,1.6168020501416023,190278.10730278,378406.06052921,185500.0,0.9748888226264684,True,1600.2672070022118,559.2567815829916,462.66014011497646,497.6265253571484,419.15190918574,1.6071392104219264,1.5757886222155897,1.60513262086303,1.567370320802167
0xc2741c6e248e9deedc5bae0e4ed66748ca8717aa,2982,1.6169066073896372,2061.6116452,4016.18492891,2010.0,0.9749653891797875,False,1600.4430670770823,559.3036706139985,462.6979322290834,497.6675599031624,419.1857457096821,1.607242562552007,1.5758881068541108,1.6052356872682843,1.5674686291558784
0xd8541f09e0acd4473314e60e00d2f1ce163a3483,2983,1.617051103464886,299133.81079176,597792.83535777,288500.0,0.9644513244303144,True,1606.172034461645,563.3048669406305,466.1446613937103,501.32191854792404,422.3633101073346,1.6074658828230042,1.5763613911683052,1.6054802488704352,1.568027979845603
